date,time,group,script.subjectid,build,blocknum,trialnum,blockcode,trialcode,pretrialpause,posttrialpause,trialduration,trialtimeout,response,correct,latency,stimulusnumber1,stimulusitem1,stimulusonset1,stimulusnumber2,stimulusitem2,stimulusonset2,stimulusnumber3,stimulusitem3,stimulusonset3,stimulusnumber4,stimulusitem4,stimulusonset4,stimulusnumber5,stimulusitem5,stimulusonset5,stimulusnumber6,stimulusitem6,stimulusonset6
51121,10:15:35,665189049,126,5.0.14.0,1,32,start,trial_e,0,500,0,0,beer,1,12320,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 9.25,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),12321
51121,10:15:35,665189049,126,5.0.14.0,1,33,start,trial_e,0,500,0,0,beer,1,697,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 9.3,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),698
51121,10:15:35,665189049,126,5.0.14.0,1,34,start,trial_e,0,500,0,0,beer,1,577,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 9.5,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),578
51121,10:15:35,665189049,126,5.0.14.0,1,35,start,trial_e,0,500,0,0,beer,1,526,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 9.6,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),527
51121,10:15:35,665189049,126,5.0.14.0,1,36,start,trial_e,0,500,0,0,beer,1,595,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 10.6,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),595
51121,15:18:17,233933346,140,5.0.14.0,1,1,start,base_q,0,500,0,0,NA_n,0,19969,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV),0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0,0,0,0
51121,15:18:17,233933346,140,5.0.14.0,1,2,start,check_NA,0,500,0,0,NA_n,0,5446,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV),0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
51121,15:18:17,233933346,140,5.0.14.0,1,3,start,trial_n,0,500,0,0,NA_n,1,4894,1,regular beer (4.5% ABV)       and £ 0.2,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),4895
51121,15:18:17,233933346,140,5.0.14.0,1,4,start,trial_n,0,500,0,0,NA_n,1,679,1,regular beer (4.5% ABV)       and £ 1.2,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),680
51121,15:18:17,233933346,140,5.0.14.0,1,5,start,trial_n,0,500,0,0,NA_n,1,1767,1,regular beer (4.5% ABV)       and £ 1.3,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1767
51121,15:18:17,233933346,140,5.0.14.0,1,6,start,trial_n,0,500,0,0,NA_n,1,1525,1,regular beer (4.5% ABV)       and £ 1.8,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1526
51121,15:18:17,233933346,140,5.0.14.0,1,7,start,trial_n,0,500,0,0,NA_n,1,674,1,regular beer (4.5% ABV)       and £ 1.85,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),674
51121,15:18:17,233933346,140,5.0.14.0,1,8,start,trial_n,0,500,0,0,NA_n,1,648,1,regular beer (4.5% ABV)       and £ 2.05,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),649
51121,15:18:17,233933346,140,5.0.14.0,1,9,start,trial_n,0,500,0,0,NA_n,1,1458,1,regular beer (4.5% ABV)       and £ 2.1,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1458
51121,15:18:17,233933346,140,5.0.14.0,1,10,start,trial_n,0,500,0,0,NA_n,1,1225,1,regular beer (4.5% ABV)       and £ 2.2,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1226
51121,15:18:17,233933346,140,5.0.14.0,1,11,start,trial_n,0,500,0,0,NA_n,1,580,1,regular beer (4.5% ABV)       and £ 2.7,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),581
51121,15:18:17,233933346,140,5.0.14.0,1,12,start,trial_n,0,500,0,0,NA_n,1,1138,1,regular beer (4.5% ABV)       and £ 3.7,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1139
51121,15:18:17,233933346,140,5.0.14.0,1,13,start,trial_n,0,500,0,0,NA_n,1,1158,1,regular beer (4.5% ABV)       and £ 3.9,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1159
51121,15:18:17,233933346,140,5.0.14.0,1,14,start,trial_n,0,500,0,0,NA_n,1,668,1,regular beer (4.5% ABV)       and £ 4,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),668
51121,15:18:17,233933346,140,5.0.14.0,1,15,start,trial_n,0,500,0,0,NA_n,1,1053,1,regular beer (4.5% ABV)       and £ 4.05,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1054
51121,15:18:17,233933346,140,5.0.14.0,1,16,start,trial_n,0,500,0,0,NA_n,1,898,1,regular beer (4.5% ABV)       and £ 5.05,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),899
51121,15:18:17,233933346,140,5.0.14.0,1,17,start,trial_n,0,500,0,0,NA_n,1,519,1,regular beer (4.5% ABV)       and £ 5.55,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),520
51121,15:18:17,233933346,140,5.0.14.0,1,18,start,trial_n,0,500,0,0,NA_n,1,1103,1,regular beer (4.5% ABV)       and £ 6.05,2,1,non-alcoholic beer (0.0% ABV),2,1,Click on the answer of your choice,2,1,or,2,1,Which option would you prefer right NOW?,2,1,regular beer (4.5% ABV),1103
51121,15:18:17,233933346,140,5.0.14.0,1,19,start,trial_n,0,500,0,0,NA_n,1,952,1,regular beer (4.5% ABV)       and £ 7.05,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),953
51121,15:18:17,233933346,140,5.0.14.0,1,20,start,trial_n,0,500,0,0,NA_n,1,513,1,regular beer (4.5% ABV)       and £ 7.25,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),513
51121,15:18:17,233933346,140,5.0.14.0,1,21,start,trial_n,0,500,0,0,NA_n,1,846,1,regular beer (4.5% ABV)       and £ 7.3,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),846
51121,15:18:17,233933346,140,5.0.14.0,1,22,start,trial_n,0,500,0,0,NA_n,1,1402,1,regular beer (4.5% ABV)       and £ 7.4,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1403
51121,15:18:17,233933346,140,5.0.14.0,1,23,start,trial_n,0,500,0,0,NA_n,1,1025,1,regular beer (4.5% ABV)       and £ 7.45,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1026
51121,15:18:17,233933346,140,5.0.14.0,1,24,start,trial_n,0,500,0,0,NA_n,1,486,1,regular beer (4.5% ABV)       and £ 7.65,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),486
51121,15:18:17,233933346,140,5.0.14.0,1,25,start,trial_n,0,500,0,0,NA_n,1,429,1,regular beer (4.5% ABV)       and £ 7.75,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),429
51121,15:18:17,233933346,140,5.0.14.0,1,26,start,trial_n,0,500,0,0,NA_n,1,402,1,regular beer (4.5% ABV)       and £ 8.25,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),402
51121,15:18:17,233933346,140,5.0.14.0,1,27,start,trial_n,0,500,0,0,NA_n,1,599,1,regular beer (4.5% ABV)       and £ 9.25,1,1,non-alcoholic beer (0.0% ABV),1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),601
51121,15:18:17,233933346,140,5.0.14.0,1,28,start,trial_n,0,500,0,0,NA_n,1,607,1,regular beer (4.5% ABV)       and £ 10.25,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),607
51121,9:19:48,742347810,150,5.0.14.0,1,1,start,base_q,0,500,0,0,beer,0,2589,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV),1,1,or,1,1,Click on the answer of your choice,1,1,Which option would you prefer right NOW?,1,0,0,0
51121,9:19:48,742347810,150,5.0.14.0,1,2,start,check_beer,0,500,0,0,beer,0,2493,1,You chose regular beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV),0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
51121,9:19:48,742347810,150,5.0.14.0,1,4,start,trial_e,0,500,0,0,NA,0,13565,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 0.5,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),13566
51121,9:19:48,742347810,150,5.0.14.0,1,5,start,check_finalE,0,500,0,0,NA,1,776,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 0.5,0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
51121,10:19:26,889420221,131,5.0.14.0,1,1,start,base_q,0,500,0,0,NA_n,0,16535,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV),0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0,0,0,0
51121,10:19:26,889420221,131,5.0.14.0,1,2,start,check_NA,0,500,0,0,NA_n,0,173,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV),0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
51121,10:19:26,889420221,131,5.0.14.0,1,3,start,trial_n,0,500,0,0,beer_n,0,642,1,regular beer (4.5% ABV)       and £ 0.5,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),643
51121,10:19:26,889420221,131,5.0.14.0,1,4,start,check_finalE,0,500,0,0,NA,1,20559,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 0.5,0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
51121,7:20:53,131549396,152,5.0.14.0,1,1,start,base_q,0,500,0,0,beer,0,1816,1,regular beer (4.5% ABV),3,1,non-alcoholic beer (0.0% ABV),3,1,or,3,1,Click on the answer of your choice,3,1,Which option would you prefer right NOW?,3,0,0,0
51121,7:20:53,131549396,152,5.0.14.0,1,2,start,check_beer,0,500,0,0,beer,0,185,1,You chose regular beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV),0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
51121,7:20:53,131549396,152,5.0.14.0,1,4,start,trial_e,0,500,0,0,beer,1,994,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 0.1,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),995
51121,7:20:53,131549396,152,5.0.14.0,1,5,start,trial_e,0,500,0,0,beer,1,1131,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.1,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1132
51121,7:20:53,131549396,152,5.0.14.0,1,6,start,trial_e,0,500,0,0,beer,1,1015,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.3,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1017
51121,7:20:53,131549396,152,5.0.14.0,1,7,start,trial_e,0,500,0,0,beer,1,545,1,regular beer (4.5% ABV),6,1,non-alcoholic beer (0.0% ABV)       and £ 1.8,6,1,Click on the answer of your choice,6,1,or,6,1,Which option would you prefer right NOW?,6,1,regular beer (4.5% ABV),545
51121,7:20:53,131549396,152,5.0.14.0,1,8,start,trial_e,0,500,0,0,beer,1,978,1,regular beer (4.5% ABV),2,1,non-alcoholic beer (0.0% ABV)       and £ 1.85,2,1,Click on the answer of your choice,2,1,or,2,1,Which option would you prefer right NOW?,2,1,regular beer (4.5% ABV),982
51121,7:20:53,131549396,152,5.0.14.0,1,9,start,trial_e,0,500,0,0,beer,1,628,1,regular beer (4.5% ABV),2,1,non-alcoholic beer (0.0% ABV)       and £ 2.85,2,1,Click on the answer of your choice,2,1,or,2,1,Which option would you prefer right NOW?,2,1,regular beer (4.5% ABV),628
51121,7:20:53,131549396,152,5.0.14.0,1,10,start,trial_e,0,500,0,0,beer,1,688,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 2.9,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),689
51121,7:20:53,131549396,152,5.0.14.0,1,11,start,trial_e,0,500,0,0,beer,1,590,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 3,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),591
51121,7:20:53,131549396,152,5.0.14.0,1,12,start,trial_e,0,500,0,0,beer,1,919,1,regular beer (4.5% ABV),2,1,non-alcoholic beer (0.0% ABV)       and £ 3.2,2,1,Click on the answer of your choice,2,1,or,2,1,Which option would you prefer right NOW?,2,1,regular beer (4.5% ABV),920
51121,7:20:53,131549396,152,5.0.14.0,1,13,start,trial_e,0,500,0,0,beer,1,839,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 3.7,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),840
51121,7:20:53,131549396,152,5.0.14.0,1,14,start,trial_e,0,500,0,0,beer,1,967,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 4.2,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),969
51121,7:20:53,131549396,152,5.0.14.0,1,15,start,trial_e,0,500,0,0,beer,1,983,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 4.3,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),984
51121,7:20:53,131549396,152,5.0.14.0,1,16,start,trial_e,0,500,0,0,beer,1,793,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 5.3,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),793
51121,7:20:53,131549396,152,5.0.14.0,1,17,start,trial_e,0,500,0,0,beer,1,1025,1,regular beer (4.5% ABV),2,1,non-alcoholic beer (0.0% ABV)       and £ 5.5,2,1,Click on the answer of your choice,2,1,or,2,1,Which option would you prefer right NOW?,2,1,regular beer (4.5% ABV),1026
51121,7:20:53,131549396,152,5.0.14.0,1,18,start,trial_e,0,500,0,0,beer,1,537,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 5.55,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),538
51121,7:20:53,131549396,152,5.0.14.0,1,19,start,trial_e,0,500,0,0,beer,1,832,1,regular beer (4.5% ABV),17,1,non-alcoholic beer (0.0% ABV)       and £ 5.75,17,1,Click on the answer of your choice,17,1,or,17,1,Which option would you prefer right NOW?,17,1,regular beer (4.5% ABV),833
51121,7:20:53,131549396,152,5.0.14.0,1,20,start,trial_e,0,500,0,0,beer,1,857,1,regular beer (4.5% ABV),41,1,non-alcoholic beer (0.0% ABV)       and £ 6.75,41,1,Click on the answer of your choice,41,1,or,41,1,Which option would you prefer right NOW?,41,1,regular beer (4.5% ABV),858
51121,7:20:53,131549396,152,5.0.14.0,1,21,start,trial_e,0,500,0,0,beer,1,890,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 7.25,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),893
51121,7:20:53,131549396,152,5.0.14.0,1,22,start,trial_e,0,500,0,0,beer,1,436,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 7.3,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),438
51121,7:20:53,131549396,152,5.0.14.0,1,23,start,trial_e,0,500,0,0,beer,1,462,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 7.4,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),463
51121,7:20:53,131549396,152,5.0.14.0,1,24,start,trial_e,0,500,0,0,beer,1,855,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 7.9,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),865
51121,7:20:53,131549396,152,5.0.14.0,1,25,start,trial_e,0,500,0,0,beer,1,1253,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 8,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1254
51121,7:20:53,131549396,152,5.0.14.0,1,26,start,trial_e,0,500,0,0,beer,1,1029,1,regular beer (4.5% ABV),2,1,non-alcoholic beer (0.0% ABV)       and £ 9,2,1,Click on the answer of your choice,2,1,or,2,1,Which option would you prefer right NOW?,2,1,regular beer (4.5% ABV),1030
51121,7:20:53,131549396,152,5.0.14.0,1,27,start,trial_e,0,500,0,0,beer,1,856,1,regular beer (4.5% ABV),6,1,non-alcoholic beer (0.0% ABV)       and £ 9.2,6,1,Click on the answer of your choice,6,1,or,6,1,Which option would you prefer right NOW?,6,1,regular beer (4.5% ABV),857
51121,7:20:53,131549396,152,5.0.14.0,1,28,start,trial_e,0,500,0,0,beer,1,920,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 9.25,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),921
51121,7:20:53,131549396,152,5.0.14.0,1,29,start,trial_e,0,500,0,0,beer,1,536,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 10.25,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),536
51121,10:20:50,56786654,148,5.0.14.0,1,1,start,base_q,0,500,0,0,NA_n,0,50488,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV),0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0,0,0,0
51121,10:20:50,56786654,148,5.0.14.0,1,2,start,check_NA,0,500,0,0,NA_n,0,2677,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV),0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
51121,10:20:50,56786654,148,5.0.14.0,1,3,start,trial_n,0,500,0,0,beer_n,0,1678,1,regular beer (4.5% ABV)       and £ 0.1,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1679
51121,10:20:50,56786654,148,5.0.14.0,1,4,start,check_finalE,0,500,0,0,NA,1,847,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 0.1,0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
51121,10:22:01,382769186,147,5.0.14.0,1,1,start,base_q,0,500,0,0,NA_n,0,1086,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV),1,1,or,1,1,Click on the answer of your choice,1,1,Which option would you prefer right NOW?,1,0,0,0
51121,10:22:01,382769186,147,5.0.14.0,1,2,start,check_NA,0,500,0,0,NA_n,0,182,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV),0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
51121,10:22:01,382769186,147,5.0.14.0,1,3,start,trial_n,0,500,0,0,NA_n,1,1094,1,regular beer (4.5% ABV)       and £ 0.1,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1094
51121,10:22:01,382769186,147,5.0.14.0,1,4,start,trial_n,0,500,0,0,beer_n,0,590,1,regular beer (4.5% ABV)       and £ 0.6,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),591
51121,10:22:01,382769186,147,5.0.14.0,1,5,start,check_finalE,0,500,0,0,NA,1,11757,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 0.6,0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
50521,3:10:00,277070736,157,5.0.14.0,1,1,start,base_q,0,500,0,0,beer,0,1296,1,regular beer (4.5% ABV),5,1,non-alcoholic beer (0.0% ABV),5,1,or,5,1,Click on the answer of your choice,5,1,Which option would you prefer right NOW?,5,0,0,0
50521,3:10:00,277070736,157,5.0.14.0,1,2,start,check_beer,0,500,0,0,beer,0,867,1,You chose regular beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV),0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
50521,3:10:00,277070736,157,5.0.14.0,1,4,start,trial_e,0,500,0,0,beer,1,147,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 0.1,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),148
50521,3:10:00,277070736,157,5.0.14.0,1,5,start,trial_e,0,500,0,0,beer,1,556,1,regular beer (4.5% ABV),7,1,non-alcoholic beer (0.0% ABV)       and £ 0.3,7,1,Click on the answer of your choice,7,1,or,7,1,Which option would you prefer right NOW?,7,1,regular beer (4.5% ABV),557
50521,3:10:00,277070736,157,5.0.14.0,1,6,start,trial_e,0,500,0,0,beer,1,411,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 0.35,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),412
50521,3:10:00,277070736,157,5.0.14.0,1,7,start,trial_e,0,500,0,0,beer,1,699,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.35,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),700
50521,3:10:00,277070736,157,5.0.14.0,1,8,start,trial_e,0,500,0,0,beer,1,519,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.85,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),520
50521,3:10:00,277070736,157,5.0.14.0,1,9,start,trial_e,0,500,0,0,NA,0,495,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.95,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),495
50521,3:10:00,277070736,157,5.0.14.0,1,10,start,check_finalE,0,500,0,0,beer,0,322,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.95,0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
50521,3:10:00,277070736,157,5.0.14.0,1,11,start,trial_e,0,500,0,0,NA,0,259,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 2.95,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),259
